"代號","名稱","成交","漲跌價","漲跌幅","股利發放年度","除息交易日","現金股利","除息前價格","除息參考價","除息至今漲跌價","除息至今漲跌幅","填息貼息(元)","填息花費日數","除權交易日","股票股利","除權前價格","除權參考價","除權至今漲跌價","除權至今漲跌幅","填權貼權(元)","填權花費日數"
="2354","鴻準","54","+0.4","+0.75","2016","16'09/02","3","87.1","83.3","-29.3","-35.2","-33.1","3","16'09/02","0.1","87.1","83.3","-29.3","-35.2","-33.1","3"
="2355","敬鵬","32.2","+0.05","+0.16","2016","16'08/02","2.6","70.7","68.1","-35.9","-52.7","-38.5","12","","0","","","","","",""
="2356","英業達","47.6","+1.85","+4.04","2016","16'07/14","1.4","25.25","23.85","+23.75","+99.6","+22.35","53","","0","","","","","",""
="2357","華碩","296.5","+0.5","+0.17","2016","16'08/05","15","282.5","267.5","+29","+10.8","+14","37","","0","","","","","",""
="2358","廷鑫","9.62","-0.31","-3.12","2016","","0","","","","","","","","0","","","","","",""
="2359","所羅門","36.6","+2.4","+7.02","2016","16'06/23","1","15.35","14.35","+22.25","+155","+21.25","54","","0","","","","","",""
="2360","致茂","271.5","+10.5","+4.02","2016","16'08/09","2.37","90","87.6","+183.9","+210","+181.5","132","","0","","","","","",""
="2362","藍天","33.65","+0.2","+0.6","2016","16'06/30","1.12","27.75","26.6","+7.05","+26.5","+5.9","10","","0","","","","","",""
="2363","矽統","16.9","-0.2","-1.17","2016","","0","","","","","","","","0","","","","","",""
="2364","倫飛","91.3","-1.2","-1.3","2016","","0","","","","","","","","0","","","","","",""
="2365","昆盈","11.5","-0.25","-2.13","2016","16'07/21","0.17","9.3","9.13","+2.37","+26","+2.2","1","","0","","","","","",""
="2367","燿華","17.4","0","0","2016","16'07/07","0.7","10.5","9.8","+7.6","+77.6","+6.9","46","","0","","","","","",""
="2368","金像電","170","+6.5","+3.98","2016","","0","","","","","","","","0","","","","","",""
="2369","菱生","17.9","+0.1","+0.56","2016","16'07/11","0.26","8.75","8.48","+9.42","+111","+9.15","8","","0","","","","","",""
="2371","大同","54.1","-0.1","-0.18","2016","","0","","","","","","","","0","","","","","",""
="2373","震旦行","76.2","0","0","2016","16'06/28","3.2","54.8","51.6","+24.6","+47.7","+21.4","147","","0","","","","","",""
="2374","佳能","19.8","-0.45","-2.22","2016","16'09/26","1.5","18.4","16.9","+2.9","+17.2","+1.4","92","","0","","","","","",""
="2375","凱美","66.5","-0.3","-0.45","2016","","0","","","","","","","","0","","","","","",""
="2376","技嘉","304","+27.5","+9.95","2016","16'07/11","2.5","39.2","36.7","+267.3","+728","+264.8","6","","0","","","","","",""
="2377","微星","182","+2.5","+1.39","2016","16'08/16","3.5","69","65.5","+116.5","+178","+113","2","","0","","","","","",""
="2379","瑞昱","394.5","+4","+1.02","2016","16'09/01","4","127","123","+271.5","+221","+267.5","349","","0","","","","","",""
="2380","虹光","10.4","-0.2","-1.89","2016","","0","","","","","","","","0","","","","","",""
="2382","廣達","187.5","+14.5","+8.38","2016","16'08/01","3.8","64.9","61.1","+126.4","+207","+122.6","36","","0","","","","","",""
="2383","台光電","297.5","+2.5","+0.85","2016","16'08/25","4.29","83.3","79","+218.5","+277","+214.2","2","","0","","","","","",""
="2385","群光","103","+2.5","+2.49","2016","16'06/27","4.3","74.3","70","+33","+47.1","+28.7","12","16'07/21","0.05","79.5","79.1","+23.9","+34.1","+23.5","5"
="2387","精元","41.95","+1.1","+2.69","2016","16'10/05","0.48","19.35","18.85","+23.1","+123","+22.6","19","","0","","","","","",""
="2388","威盛","105","+9.5","+9.95","2016","","0","","","","","","","","0","","","","","",""
="2390","云辰","12.85","-0.35","-2.65","2016","16'08/30","0.2","18.85","18.65","-5.8","-31.1","-6","1","","0","","","","","",""
="2392","正崴","42.8","-0.25","-0.58","2016","16'08/10","2","43.5","41.5","+1.3","+3.13","-0.7","175","","0","","","","","",""
="2393","億光","54.2","-0.1","-0.18","2016","16'07/28","3","55.8","52.8","+1.4","+2.65","-1.6","1201","","0","","","","","",""
="2395","研華","383","+4","+1.06","2016","16'06/30","6","238.5","232.5","+150.5","+64.7","+144.5","1","","0","","","","","",""
="2397","友通","76.6","-1.4","-1.79","2016","16'06/30","2.85","50.2","47.35","+29.25","+61.8","+26.4","9","","0","","","","","",""
="2399","映泰","26.75","+1.55","+6.15","2016","","0","","","","","","","","0","","","","","",""
="2401","凌陽","29.2","+0.4","+1.39","2016","16'08/11","0.89","12.6","11.7","+17.5","+150","+16.6","128","","0","","","","","",""
="2402","毅嘉","34.5","-0.5","-1.43","2016","","0","","","","","","","","0","","","","","",""
="2404","漢唐","219.5","-2","-0.9","2016","16'06/30","4.5","52","47.5","+172","+362","+167.5","144","","0","","","","","",""
="2405","輔信","13.25","-0.2","-1.49","2016","","0","","","","","","","","0","","","","","",""
="2406","國碩","17.05","-0.4","-2.29","2016","","0","","","","","","","","0","","","","","",""
="2408","南亞科","70.1","+0.2","+0.29","2016","16'07/21","2.8","39.9","37.1","+33","+88.9","+30.2","4","","0","","","","","",""
="2409","友達","19.05","-0.2","-1.04","2016","16'07/07","0.35","11","10.65","+8.4","+78.9","+8.05","1","","0","","","","","",""
="2412","中華電","115","0","0","2016","16'07/21","5.49","123","117.5","-2.5","-2.13","-8","1365","","0","","","","","",""
="2413","環科","33.45","-0.7","-2.05","2016","16'08/03","0.5","12.6","12.1","+21.35","+176","+20.85","2","","0","","","","","",""
="2414","精技","35.95","+0.1","+0.28","2016","16'07/25","1.25","17.95","16.7","+19.25","+115","+18","143","","0","","","","","",""
="2415","錩新","28.8","+0.45","+1.59","2016","16'07/14","0.8","14.25","13.45","+15.35","+114","+14.55","6","","0","","","","","",""
="2417","圓剛","21.05","-0.15","-0.71","2016","16'07/12","0.1","9.62","9.52","+11.53","+121","+11.43","4","","0","","","","","",""
="2419","仲琦","38.8","-1.15","-2.88","2016","16'07/13","0.75","21.05","20.3","+18.5","+91.1","+17.75","2","","0","","","","","",""
="2420","新巨","46.35","+0.1","+0.22","2016","16'07/01","2.5","39.4","36.9","+9.45","+25.6","+6.95","177","","0","","","","","",""
="2421","建準","93.8","+3.1","+3.42","2016","16'06/22","1.5","21.5","20","+73.8","+369","+72.3","10","","0","","","","","",""
="2423","固緯","35","-0.25","-0.71","2016","16'08/31","0.7","20.15","18.5","+16.5","+89.2","+14.85","37","16'08/31","0.5","20.15","18.5","+16.5","+89.2","+14.85","37"
="2424","隴華","55.8","+4","+7.72","2016","","0","","","","","","","","0","","","","","",""
="2425","承啟","42.15","+1.25","+3.06","2016","16'08/30","0.3","25.3","25","+17.15","+68.6","+16.85","1","","0","","","","","",""
="2426","鼎元","18.55","-0.35","-1.85","2016","16'08/02","1.02","14.2","13.15","+5.4","+41.1","+4.35","162","","0","","","","","",""
="2427","三商電","29.2","-0.15","-0.51","2016","16'07/21","0.1","8.11","8.01","+21.19","+265","+21.09","1","","0","","","","","",""
="2428","興勤","163.5","-1","-0.61","2016","16'10/25","2.5","66","63.5","+100","+157","+97.5","53","","0","","","","","",""
="2429","銘旺科","20.8","+0.05","+0.24","2016","","0","","","","","","","","0","","","","","",""
="2430","燦坤","42.9","-0.4","-0.92","2016","16'05/11","1.21","25.6","24.4","+18.5","+75.8","+17.3","21","","0","","","","","",""
="2431","聯昌","11.35","-0.2","-1.73","2016","16'08/01","0.27","13","12.75","-1.4","-11","-1.65","2","","0","","","","","",""
="2432","倚天酷碁-創","45","0","0","","","","","","","","","","","","","","","","",""
="2433","互盛電","50.8","+0.7","+1.4","2016","16'06/24","3.3","44.55","41.25","+9.55","+23.2","+6.25","339","","0","","","","","",""
="2434","統懋","30.45","-0.05","-0.16","2016","","0","","","","","","","","0","","","","","",""
="2436","偉詮電","58","-0.3","-0.51","2016","16'07/13","0.5","21.6","21.1","+36.9","+175","+36.4","3","","0","","","","","",""
="2438","翔耀","23.95","+1.15","+5.04","2016","","0","","","","","","","","0","","","","","",""
="2439","美律","92.9","-0.5","-0.54","2016","16'08/05","3.24","98.5","95.3","-2.4","-2.52","-5.6","1","","0","","","","","",""
="2440","太空梭","11.65","+0.05","+0.43","2016","","0","","","","","","","","0","","","","","",""
="2441","超豐","58","0","0","2016","16'08/25","2.4","40.8","38.4","+19.6","+51","+17.2","27","","0","","","","","",""
="2442","新美齊","17.55","-0.1","-0.57","2016","16'07/28","0.05","5.73","5.66","+11.89","+210","+11.82","1","16'07/28","0.03","5.73","5.66","+11.89","+210","+11.82","1"
="2443","昶虹","3.65","+0.1","+2.82","2016","","0","","","","","","","","0","","","","","",""
="2444","兆勁","14.25","-0.8","-5.32","2016","16'08/25","0.15","13.7","13.55","+0.7","+5.17","+0.55","122","","0","","","","","",""
="2449","京元電子","62.2","+2.8","+4.71","2016","16'08/12","1.2","31.05","29.85","+32.35","+108","+31.15","206","","0","","","","","",""
="2450","神腦","34.1","-0.3","-0.87","2016","16'08/04","3","56.5","53.5","-19.4","-36.3","-22.4","218","","0","","","","","",""
="2451","創見","70.9","-0.2","-0.28","2016","16'07/07","6.8","98.4","91.6","-20.7","-22.6","-27.5","169","","0","","","","","",""
="2453","凌群","67.1","+0.4","+0.6","2016","16'07/14","0.5","11.1","10.6","+56.5","+533","+56","1","","0","","","","","",""
="2454","聯發科","685","-1","-0.15","2016","16'07/15","11","246","235","+450","+191","+439","9","","0","","","","","",""
="2455","全新","123.5","-1.5","-1.2","2016","16'07/07","2.18","45.65","43.45","+80.05","+184","+77.85","51","","0","","","","","",""
="2457","飛宏","72","0","0","2016","","0","","","","","","","","0","","","","","",""
="2458","義隆","106","-0.5","-0.47","2016","16'09/08","2.03","41.1","39.05","+66.95","+171","+64.9","141","","0","","","","","",""
="2459","敦吉","56.3","+0.8","+1.44","2016","16'08/09","2.5","37.1","34.6","+21.7","+62.7","+19.2","2","","0","","","","","",""
="2460","建通","24.65","+0.5","+2.07","2016","","0","","","","","","","","0","","","","","",""
="2461","光群雷","21.35","-0.15","-0.7","2016","16'06/24","0.5","13.95","13.45","+7.9","+58.7","+7.4","3","","0","","","","","",""
="2462","良得電","30.1","-0.25","-0.82","2016","16'07/28","0.2","18.15","16.6","+13.5","+81.3","+11.95","4","16'07/28","0.8","18.15","16.6","+13.5","+81.3","+11.95","4"
="2464","盟立","36.5","-0.6","-1.62","2016","16'07/13","2.3","47.25","44.95","-8.45","-18.8","-10.75","1","","0","","","","","",""
="2465","麗臺","34.5","-0.85","-2.4","2016","","0","","","","","","","","0","","","","","",""
="2466","冠西電","37.5","-0.1","-0.27","2016","","0","","","","","","","","0","","","","","",""
="2467","志聖","46.2","-0.7","-1.49","2016","","0","","","","","","","","0","","","","","",""
="2468","華經","30.9","-1.35","-4.19","2016","16'08/22","0.5","11.4","10.9","+20","+183","+19.5","21","","0","","","","","",""
="2471","資通","57.5","+0.3","+0.52","2016","16'07/21","1.04","14.95","13.9","+43.6","+314","+42.55","119","","0","","","","","",""
="2472","立隆電","60.5","-0.8","-1.31","2016","16'08/04","2.5","41.5","39","+21.5","+55.1","+19","33","","0","","","","","",""
="2474","可成","174","+1","+0.58","2016","16'09/08","10","242","232","-58","-25","-68","4","","0","","","","","",""
="2476","鉅祥","49.5","-0.3","-0.6","2016","16'08/04","1.53","24.4","22.85","+26.65","+117","+25.1","26","","0","","","","","",""
="2477","美隆電","20.45","+0.05","+0.25","2016","16'08/24","1.1","14.7","13.6","+6.85","+50.4","+5.75","21","","0","","","","","",""
="2478","大毅","47.65","-0.15","-0.31","2016","16'07/08","0.2","16.5","16.3","+31.35","+192","+31.15","3","","0","","","","","",""
="2480","敦陽科","118","0","0","2016","16'06/30","2","27.05","25.05","+92.95","+371","+90.95","102","","0","","","","","",""
="2481","強茂","76.3","-2.7","-3.42","2016","16'07/15","0.9","16.5","15.6","+60.7","+389","+59.8","16","","0","","","","","",""
="2482","連宇","68.5","-0.5","-0.72","2016","16'08/30","0.15","13.8","13.65","+54.85","+402","+54.7","1","","0","","","","","",""
="2483","百容","25.15","-0.05","-0.2","2016","16'07/13","1.3","19","17.7","+7.45","+42.1","+6.15","164","","0","","","","","",""
="2484","希華","34.5","+0.05","+0.15","2016","16'08/31","1.2","19.45","18.25","+16.25","+89","+15.05","24","","0","","","","","",""
="2485","兆赫","20.15","-0.45","-2.18","2016","16'08/01","2","40.25","38.25","-18.1","-47.3","-20.1","","","0","","","","","",""
="2486","一詮","50.6","+0.65","+1.3","2016","","0","","","","","","","","0","","","","","",""
="2488","漢平","33.95","-0.15","-0.44","2016","16'08/11","2.2","55.4","53.2","-19.25","-36.2","-21.45","12","","0","","","","","",""
="2489","瑞軒","14.3","-0.5","-3.38","2016","16'07/13","1.8","23","21.2","-6.9","-32.5","-8.7","17","","0","","","","","",""
="2491","吉祥全","15.45","-0.05","-0.32","2016","","0","","","","","","","","0","","","","","",""
="2492","華新科","95.6","-1","-1.04","2016","16'07/18","0.75","30.2","29.45","+66.15","+225","+65.4","8","","0","","","","","",""
="2493","揚博","58.3","-1.4","-2.35","2016","16'07/13","2.3","27.05","24.75","+33.55","+136","+31.25","105","","0","","","","","",""
="2495","普安","23.1","-0.3","-1.28","2016","16'07/28","0.9","17.1","16.2","+6.9","+42.6","+6","44","","0","","","","","",""
="2496","卓越","52.2","-0.6","-1.14","2016","","0","","","","","","","","0","","","","","",""
="2497","怡利電","74.8","+1.5","+2.05","2016","16'07/28","1.5","33.35","31.85","+42.95","+135","+41.45","4","","0","","","","","",""
="2498","宏達電","57.7","-0.3","-0.52","2016","","0","","","","","","","","0","","","","","",""
="2501","國建","16.2","0","0","2016","","0","","","","","","","","0","","","","","",""
="2504","國產","26.45","-0.2","-0.75","2016","16'07/28","0.1","8.22","8.11","+18.34","+226","+18.23","1","","0","","","","","",""
="2505","國揚","17.35","-0.2","-1.14","2016","16'10/19","0.4","13.6","13.2","+4.15","+31.4","+3.75","72","","0","","","","","",""
="2506","太設","9.21","0","0","2016","16'10/20","0.2","12","11.8","-2.59","-21.9","-2.79","30","","0","","","","","",""
="2509","全坤建","15.5","-0.3","-1.9","2016","16'08/04","1.6","21.4","19.8","-4.3","-21.7","-5.9","299","","0","","","","","",""
="2511","太子","11.7","-0.15","-1.27","2016","16'07/19","1.1","12.1","11","+0.7","+6.36","-0.4","173","","0","","","","","",""
="2514","龍邦","16.55","0","0","2016","16'10/31","0.21","16.15","15.95","+0.6","+3.76","+0.4","1","","0","","","","","",""
="2515","中工","11.25","-0.15","-1.32","2016","16'09/07","0.2","5.45","5.24","+6.01","+115","+5.8","11","","0","","","","","",""
="2516","新建","5.33","-0.06","-1.11","2016","16'08/02","0.3","6.69","6.39","-1.06","-16.6","-1.36","72","","0","","","","","",""
="2520","冠德","30.1","-0.15","-0.5","2016","16'08/01","1","17.15","16.15","+13.95","+86.4","+12.95","82","","0","","","","","",""
="2524","京城","31.4","-0.3","-0.95","2016","","0","","","","","","","","0","","","","","",""
="2527","宏璟","24","-0.1","-0.41","2016","16'07/21","1.1","17.7","16.6","+7.4","+44.6","+6.3","67","","0","","","","","",""
="2528","皇普","26.5","+0.2","+0.76","2016","","0","","","","","","","","0","","","","","",""
="2530","華建","23.55","-0.25","-1.05","2016","16'06/27","1.6","15.8","14.2","+9.35","+65.8","+7.75","167","","0","","","","","",""
="2534","宏盛","21.9","-0.1","-0.45","2016","16'08/23","0.5","16.55","16.05","+5.85","+36.4","+5.35","5","","0","","","","","",""
="2535","達欣工","32.9","-0.05","-0.15","2016","16'07/11","1","16.95","15.95","+16.95","+106","+15.95","26","","0","","","","","",""
="2536","宏普","26.6","+0.15","+0.57","2016","16'08/18","2.6","28.7","26.1","+0.5","+1.92","-2.1","","","0","","","","","",""
="2537","聯上發","7.11","-0.03","-0.42","2016","16'09/07","0.8","12.4","10.75","-3.64","-33.9","-5.29","","16'09/07","0.8","12.4","10.75","-3.64","-33.9","-5.29",""
="2538","基泰","12.15","-0.05","-0.41","2016","16'07/06","1.3","14.6","13.3","-1.15","-8.65","-2.45","548","","0","","","","","",""
="2539","櫻花建","44.1","+0.25","+0.57","2016","16'08/04","1.1","29.95","24.05","+20.05","+83.4","+14.15","235","16'08/04","2","29.95","24.05","+20.05","+83.4","+14.15","235"
="2540","愛山林","87","-1.6","-1.81","2016","","0","","","","","","","","0","","","","","",""
="2542","興富發","42.95","-0.05","-0.12","2016","16'07/13","6","53.3","47.3","-4.35","-9.2","-10.35","170","","0","","","","","",""
="2543","皇昌","9.99","+0.1","+1.01","2016","16'10/25","0.31","9.79","9.48","+0.51","+5.38","+0.2","1","","0","","","","","",""
="2545","皇翔","39.9","-0.25","-0.62","2016","16'07/20","1.2","37.45","36.25","+3.65","+10.1","+2.45","17","","0","","","","","",""
="2546","根基","71.4","+0.2","+0.28","2016","16'08/01","1","16.3","15.3","+56.1","+367","+55.1","79","","0","","","","","",""
="2547","日勝生","9.1","0","0","2016","","0","","","","","","","","0","","","","","",""
="2548","華固","90.1","-0.2","-0.22","2016","16'06/29","5.5","59.1","53.6","+36.5","+68.1","+31","104","","0","","","","","",""
="2597","潤弘","102.5","-3.5","-3.3","2016","16'07/07","4.6","45.05","40.45","+62.05","+153","+57.45","235","","0","","","","","",""
="2601","益航","8.63","-0.1","-1.15","2016","","0","","","","","","","","0","","","","","",""
="2603","長榮","100.5","-3.5","-3.37","2016","","0","","","","","","","","0","","","","","",""
="2605","新興","19.05","-0.35","-1.8","2016","16'08/11","1","19.3","18.3","+0.75","+4.1","-0.25","64","","0","","","","","",""
="2606","裕民","42.95","-0.5","-1.15","2016","16'07/07","1","24.8","23.8","+19.15","+80.5","+18.15","88","","0","","","","","",""
="2607","榮運","28.2","-0.4","-1.4","2016","16'08/11","0.35","13.3","12.95","+15.25","+118","+14.9","69","","0","","","","","",""
="2608","嘉里大榮","38.5","0","0","2016","16'07/13","1.72","43.8","42.1","-3.6","-8.55","-5.3","84","","0","","","","","",""
="2609","陽明","46.25","-2.15","-4.44","2016","","0","","","","","","","","0","","","","","",""
="2610","華航","27.3","+0.25","+0.92","2016","16'07/25","0.46","9.91","9.45","+17.85","+189","+17.39","85","","0","","","","","",""
="2611","志信","12.85","-0.3","-2.28","2016","16'09/10","0.15","7.28","7.02","+5.83","+83","+5.57","80","16'09/10","0.15","7.28","7.02","+5.83","+83","+5.57","80"
="2612","中航","40.9","-0.6","-1.45","2016","16'09/27","0.2","24","","","","+16.9","1","","0","","","","","",""
="2613","中櫃","21.2","0","0","2016","16'09/08","0.04","13.8","13.6","+7.6","+55.9","+7.4","32","16'09/08","0.12","13.8","13.6","+7.6","+55.9","+7.4","32"
="2614","東森","17.85","-0.3","-1.65","2016","","0","","","","","","","","0","","","","","",""
="2615","萬海","51.6","-2","-3.73","2016","16'07/18","1.2","17.95","16.75","+34.85","+208","+33.65","123","","0","","","","","",""
="2616","山隆","32.65","+0.1","+0.31","2016","16'07/21","1.49","25.2","23.7","+8.95","+37.8","+7.45","16","","0","","","","","",""
="2617","台航","30.7","-0.5","-1.6","2016","16'08/18","0.22","12.3","12.1","+18.6","+154","+18.4","11","","0","","","","","",""
="2618","長榮航","40.9","+0.6","+1.49","2016","16'08/24","0.3","15.35","14.35","+26.55","+185","+25.55","51","16'08/24","0.5","15.35","14.35","+26.55","+185","+25.55","51"
="2630","亞航","49.8","-1.1","-2.16","2016","","0","","","","","","","","0","","","","","",""
="2633","台灣高鐵","30.8","-0.4","-1.28","2016","16'08/15","0.65","16.04","","","","+14.76","1","","0","","","","","",""
="2634","漢翔","57.2","-0.5","-0.87","2016","16'07/07","1.36","43","41.65","+15.55","+37.3","+14.2","2","","0","","","","","",""
="2636","台驊投控","68.1","-2.9","-4.08","2016","16'08/02","1.8","23.65","21.45","+46.65","+217","+44.45","256","16'08/02","0.2","23.65","21.45","+46.65","+217","+44.45","256"
="2637","慧洋-KY","46.6","-1","-2.1","2016","16'06/27","2.5","36.75","34.25","+12.35","+36.1","+9.85","1166","","0","","","","","",""
="2642","宅配通","41.55","-0.55","-1.31","2016","16'07/04","0.6","24.5","23.9","+17.65","+73.8","+17.05","10","","0","","","","","",""
="2645","長榮航太","110.5","-1.5","-1.34","","","","","","","","","","","","","","","","",""
="2701","萬企","14.2","-0.5","-3.4","2016","16'08/17","0.2","14.75","13.85","+0.35","+2.53","-0.55","1653","16'08/17","0.5","14.75","13.85","+0.35","+2.53","-0.55","1653"
="2702","華園","24.8","-0.6","-2.36","2016","16'08/24","0.12","17.45","16.65","+8.15","+48.9","+7.35","20","16'08/24","0.4","17.45","16.65","+8.15","+48.9","+7.35","20"
="2704","國賓","51.7","0","0","2016","16'09/05","0.7","25.5","24.8","+26.9","+108","+26.2","550","","0","","","","","",""
="2705","六福","22.45","-0.8","-3.44","2016","16'08/29","0.05","8.94","8.66","+13.79","+159","+13.51","26","16'08/29","0.27","8.94","8.66","+13.79","+159","+13.51","26"
="2706","第一店","16.85","-0.5","-2.88","2016","16'08/23","0.18","18.35","16.95","-0.1","-0.59","-1.5","1649","16'08/23","0.72","18.35","16.95","-0.1","-0.59","-1.5","1649"
="2707","晶華","257.5","-5.5","-2.09","2016","16'07/15","8.87","190.5","181.5","+76","+41.9","+67","717","","0","","","","","",""
="2712","遠雄來","38.7","-1","-2.52","2016","16'08/02","0.85","26.3","25.45","+13.25","+52.1","+12.4","22","","0","","","","","",""
="2722","夏都","78.2","-6.8","-8","2016","16'06/23","0.5","45","41.6","+36.6","+88","+33.2","1633","16'06/23","0.7","45","41.6","+36.6","+88","+33.2","1633"
="2723","美食-KY","127.5","-5.5","-4.14","2016","16'06/22","2.5","283","280.5","-153","-54.5","-155.5","1","16'08/24","0.5","329.5","314","-186.5","-66.5","-202","12"
="2727","王品","292.5","-4.5","-1.52","2016","16'06/28","1","113.5","112.5","+180","+160","+179","2","","0","","","","","",""
="2731","雄獅","161","+0.5","+0.31","2016","16'07/07","4.6","90.8","86.2","+74.8","+86.8","+70.2","9","","0","","","","","",""
="2739","寒舍","55.6","-1.9","-3.3","2016","16'06/22","2.3","42.9","40.6","+15","+36.9","+12.7","232","","0","","","","","",""
="2748","雲品","82","-1.8","-2.15","2016","16'07/04","2.5","65.49","","","","+16.51","69","","0","","","","","",""
="2753","八方雲集","171.5","-1.5","-0.87","","","","","","","","","","","","","","","","",""
="2801","彰銀","18.55","0","0","2016","16'08/10","0.35","17.4","16.1","+2.45","+15.2","+1.15","107","16'08/10","0.6","17.4","16.1","+2.45","+15.2","+1.15","107"
="2809","京城銀","36.05","-0.05","-0.14","2016","16'06/24","0.5","22","21.5","+14.55","+67.7","+14.05","8","","0","","","","","",""
="2812","台中銀","15.5","+0.05","+0.32","2016","16'08/24","0.5","9.45","8.8","+6.7","+76.1","+6.05","119","16'08/24","0.17","9.45","8.8","+6.7","+76.1","+6.05","119"
="2816","旺旺保","19","+0.05","+0.26","2016","16'07/26","0.1","12.45","12.35","+6.65","+53.8","+6.55","1","","0","","","","","",""
="2820","華票","14.65","-0.1","-0.68","2016","16'06/29","0.83","12.55","11.7","+2.95","+25.2","+2.1","29","","0","","","","","",""
="2832","台產","22.75","-0.05","-0.22","2016","16'06/30","1.2","19.9","18.7","+4.05","+21.7","+2.85","102","","0","","","","","",""
="2834","臺企銀","14.05","-0.15","-1.06","2016","16'09/02","0.1","8.43","7.93","+6.12","+77.2","+5.62","110","16'09/02","0.5","8.43","7.93","+6.12","+77.2","+5.62","110"
="2836","高雄銀","12.35","0","0","2016","16'08/24","0.03","9.3","8.81","+3.54","+40.2","+3.05","37","16'08/24","0.52","9.3","8.81","+3.54","+40.2","+3.05","37"
"2836A","高雄銀甲特","21.75","+0.15","+0.69","","","","","","","","","","","","","","","","",""
="2838","聯邦銀","16.25","-0.15","-0.91","2016","16'07/08","0.4","8.82","8.42","+7.83","+93","+7.43","22","","0","","","","","",""
"2838A","聯邦銀甲特","51","+0.1","+0.2","","","","","","","","","","","","","","","","",""
="2845","遠東銀","11.55","-0.05","-0.43","2016","16'09/01","0.4","9.52","8.94","+2.61","+29.2","+2.03","130","16'09/01","0.2","9.52","8.94","+2.61","+29.2","+2.03","130"
="2849","安泰銀","15.05","+0.05","+0.33","2016","16'07/14","0.6","13.9","13.3","+1.75","+13.2","+1.15","11","","0","","","","","",""
="2850","新產","53.3","+0.2","+0.38","2016","16'07/14","1.57","24.45","22.85","+30.45","+133","+28.85","35","","0","","","","","",""
="2851","中再保","22.1","+0.4","+1.84","2016","16'06/14","0.7","14.55","13.85","+8.25","+59.6","+7.55","114","","0","","","","","",""
="2852","第一保","16.45","0","0","2016","","0","","","","","","","","0","","","","","",""
="2855","統一證","18.2","-0.2","-1.09","2016","16'07/26","0.2","12.7","12.1","+6.1","+50.4","+5.5","133","16'07/26","0.31","12.7","12.1","+6.1","+50.4","+5.5","133"
="2867","三商壽","5.37","-0.09","-1.65","2016","","0","","","","","","","16'08/26","0.5","15.65","14.9","-9.53","","-10.28","54"
="2880","華南金","21.85","+0.05","+0.23","2016","16'08/18","0.63","17.75","16.1","+5.75","+35.7","+4.1","210","16'08/18","0.62","17.75","16.1","+5.75","+35.7","+4.1","210"
="2881","富邦金","62","+0.6","+0.98","2016","16'06/27","2","38.2","36.2","+25.8","+71.3","+23.8","13","","0","","","","","",""
"2881A","富邦特","62.2","0","0","","","","","","","","","","","","","","","","",""
"2881B","富邦金乙特","59.8","0","0","","","","","","","","","","","","","","","","",""
"2881C","富邦金丙特","57.4","0","0","","","","","","","","","","","","","","","","",""
="2882","國泰金","44","+0.4","+0.92","2016","16'06/27","2","36.4","34.4","+9.6","+27.9","+7.6","14","","0","","","","","",""
"2882A","國泰特","58.2","0","0","","","","","","","","","","","","","","","","",""
"2882B","國泰金乙特","58.7","0","0","","","","","","","","","","","","","","","","",""
="2883","開發金","12.3","0","0","2016","16'06/03","0.5","8.2","7.7","+4.6","+59.7","+4.1","50","","0","","","","","",""
"2883B","開發金乙特","7.02","0","0","","","","","","","","","","","","","","","","",""
="2884","玉山金","25.95","+0.15","+0.58","2016","16'07/28","0.43","19.9","17.7","+8.25","+46.6","+6.05","417","16'07/28","1","19.9","17.7","+8.25","+46.6","+6.05","417"
="2885","元大金","23.45","+0.15","+0.64","2016","16'07/15","0.36","10.95","10.6","+12.85","+121","+12.5","1","","0","","","","","",""
="2886","兆豐金","38.2","+0.55","+1.46","2016","16'08/15","1.5","26","24.5","+13.7","+55.9","+12.2","240","","0","","","","","",""
="2887","台新金","18.85","0","0","2016","16'08/24","0.48","13.15","11.8","+7.05","+59.7","+5.7","176","16'08/24","0.72","13.15","11.8","+7.05","+59.7","+5.7","176"
"2887E","台新戊特","49.6","0","0","","","","","","","","","","","","","","","","",""
"2887F","台新戊特二","46.3","-0.15","-0.32","","","","","","","","","","","","","","","","",""
"2887Z1","台新己特","17.1","0","0","","","","","","","","","","","","","","","","",""
="2888","新光金","8.94","+0.02","+0.22","2016","","0","","","","","","","","0","","","","","",""
"2888A","新光金甲特","31.6","0","0","","","","","","","","","","","","","","","","",""
"2888B","新光金乙特","31.65","-0.1","-0.31","","","","","","","","","","","","","","","","",""
="2889","國票金","11.8","-0.05","-0.42","2016","16'08/08","0.26","8.16","7.69","+4.11","+53.4","+3.64","76","16'08/08","0.26","8.16","7.69","+4.11","+53.4","+3.64","76"
="2890","永豐金","17.6","+0.1","+0.57","2016","16'08/11","0.43","10.7","9.77","+7.83","+80.1","+6.9","391","16'08/11","0.5","10.7","9.77","+7.83","+80.1","+6.9","391"
="2891","中信金","25.15","+0.2","+0.8","2016","16'07/29","0.81","18.4","17.6","+7.55","+42.9","+6.75","14","16'10/12","0.8","18.15","16.8","+8.35","+47.4","+7","44"
"2891B","中信金乙特","58.6","+0.1","+0.17","","","","","","","","","","","","","","","","",""
"2891C","中信金丙特","59.1","0","0","","","","","","","","","","","","","","","","",""
